Sheet_ID	Sheet_Label	FOODON_ID	FOODON_Label	Mapping_Type	Curation Notes	created	contributor	see_also	exact_syn	broad_syn	narrow_syn	database_cross_reference	comment	editor_note	imported_from	definition_source	image	image_rights_holder	image_license
FOODON:02010158-animal	piece of animal breast	FOODON:02010158	piece of animal breast	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010159-animal	piece of animal drumstick	FOODON:02010159	piece of animal drumstick	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010160-animal	piece of animal wing	FOODON:02010160	piece of animal wing	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010161-animal	piece of animal neck	FOODON:02010161	piece of animal neck	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010162-animal	piece of animal back	FOODON:02010162	piece of animal back	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010163-animal	piece of animal leg	FOODON:02010163	piece of animal leg	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010164-animal	piece of animal thigh (raw)	FOODON:02010164	piece of animal thigh (raw)	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010165-animal	piece of animal breast (raw)	FOODON:02010165	piece of animal breast (raw)	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010166-animal	piece of animal drumstick (raw)	FOODON:02010166	piece of animal drumstick (raw)	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010167-animal	piece of animal wing (raw)	FOODON:02010167	piece of animal wing (raw)	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010168-animal	piece of animal neck (raw)	FOODON:02010168	piece of animal neck (raw)	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010169-animal	piece of animal back (raw)	FOODON:02010169	piece of animal back (raw)	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010170-animal	piece of animal leg (raw)	FOODON:02010170	piece of animal leg (raw)	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010171-animal	piece of animal leg (cubed)	FOODON:02010171	piece of animal leg (cubed)	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010172-animal	piece of animal leg (cubed, raw)	FOODON:02010172	piece of animal leg (cubed, raw)	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010173-animal	piece of animal leg (with skin)	FOODON:02010173	piece of animal leg (with skin)	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010174-animal	piece of animal leg (with skin, raw)	FOODON:02010174	piece of animal leg (with skin, raw)	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010175-animal	piece of animal leg (skinless)	FOODON:02010175	piece of animal leg (skinless)	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010176-animal	piece of animal leg (skinless, raw)	FOODON:02010176	piece of animal leg (skinless, raw)	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010177-animal	piece of animal drumstick (with skin)	FOODON:02010177	piece of animal drumstick (with skin)	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010178-animal	piece of animal drumstick (with skin, raw)	FOODON:02010178	piece of animal drumstick (with skin, raw)	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010179-animal	piece of animal drumstick (skinless)	FOODON:02010179	piece of animal drumstick (skinless)	Exact String Match		2023-08-01T21:25:29Z													
FOODON:02010180-animal	piece of animal drumstick (skinless, raw)	FOODON:02010180	piece of animal drumstick (skinless, raw)	Exact String Match		2023-08-01T21:25:29Z													
